date,month,year,destination_country,value,continent,subcontinent,continent_total,subcontinent_total,monthly_total
2004-01-01,1,2004,     Allemagne,121.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Belgique - Luxembourg,707.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Danemark,12.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Espagne,3.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     France,60.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Grèce,0.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Irlande,0.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Italie,161.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Pays-Bas,320.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Portugal,0.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Roumanie,0.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Autres pays de l'U.E.,1.0,EUROPE,Union Européenne,1668.0,1385.0,13344.0
2004-01-01,1,2004,     Suisse,6.0,EUROPE,AUTRES,1668.0,283.0,13344.0
2004-01-01,1,2004,     Turquie,0.0,EUROPE,AUTRES,1668.0,283.0,13344.0
2004-01-01,1,2004,     Royaume-Uni,8.0,EUROPE,AUTRES,1668.0,283.0,13344.0
2004-01-01,1,2004,     Russie,0.0,EUROPE,AUTRES,1668.0,283.0,13344.0
2004-01-01,1,2004,     Autres pays d'Europe,269.0,EUROPE,AUTRES,1668.0,283.0,13344.0
2004-01-01,1,2004,     Arabie Saoudite,50.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Bangladesh,141.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Corée du Nord,8.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Corée du Sud,32.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Emirats Arabes Unis,0.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Hong-Kong,0.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Iran,44.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Japon,292.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Pakistan,0.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Rép. Pop. de Chine,217.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Taiwan,0.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Union Indienne,303.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Autres pays d'Asie,436.0,ASIE,None,1523.0,1523.0,13344.0
2004-01-01,1,2004,     Afrique du Sud,171.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,     Djibouti,0.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,     Kenya,2446.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,     Ouganda,601.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,     R.D.C.(1) ,480.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,     Rwanda,80.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,     Tanzanie,3271.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,     Zambie,2792.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,     Zimbabwe,17.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,     Autres pays d'Afrique,213.0,AFRIQUE,None,10071.0,10071.0,13344.0
2004-01-01,1,2004,       Etats-Unis ,2.0,AMERIQUE,None,72.0,72.0,13344.0
2004-01-01,1,2004,       Canada,53.0,AMERIQUE,None,72.0,72.0,13344.0
2004-01-01,1,2004,       Autres pays d'Amérique,17.0,AMERIQUE,None,72.0,72.0,13344.0
2004-01-01,1,2004,        Australie,0.0,OCEANIE,None,0.0,0.0,13344.0
2004-01-01,1,2004,        Autres,0.0,OCEANIE,None,0.0,0.0,13344.0
2004-02-01,2,2004,     Allemagne,75.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Belgique - Luxembourg,443.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Danemark,8.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Espagne,23.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     France,207.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Grèce,0.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Irlande,0.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Italie,110.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Pays-Bas,119.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Portugal,0.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Roumanie,23.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Autres pays de l'U.E.,5.0,EUROPE,Union Européenne,1246.0,1013.0,16491.0
2004-02-01,2,2004,     Suisse,26.0,EUROPE,AUTRES,1246.0,233.0,16491.0
2004-02-01,2,2004,     Turquie,0.0,EUROPE,AUTRES,1246.0,233.0,16491.0
2004-02-01,2,2004,     Royaume-Uni,66.0,EUROPE,AUTRES,1246.0,233.0,16491.0
2004-02-01,2,2004,     Russie,0.0,EUROPE,AUTRES,1246.0,233.0,16491.0
2004-02-01,2,2004,     Autres pays d'Europe,141.0,EUROPE,AUTRES,1246.0,233.0,16491.0
2004-02-01,2,2004,     Arabie Saoudite,145.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Bangladesh,0.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Corée du Nord,28.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Corée du Sud,38.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Emirats Arabes Unis,0.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Hong-Kong,0.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Iran,0.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Japon,221.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Pakistan,0.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Rép. Pop. de Chine,410.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Taiwan,0.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Union Indienne,166.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Autres pays d'Asie,447.0,ASIE,None,1455.0,1455.0,16491.0
2004-02-01,2,2004,     Afrique du Sud,418.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,     Djibouti,0.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,     Kenya,2031.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,     Ouganda,2491.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,     R.D.C.(1) ,1750.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,     Rwanda,156.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,     Tanzanie,4904.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,     Zambie,1856.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,     Zimbabwe,0.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,     Autres pays d'Afrique,105.0,AFRIQUE,None,13711.0,13711.0,16491.0
2004-02-01,2,2004,       Etats-Unis ,41.0,AMERIQUE,None,75.0,75.0,16491.0
2004-02-01,2,2004,       Canada,6.0,AMERIQUE,None,75.0,75.0,16491.0
2004-02-01,2,2004,       Autres pays d'Amérique,28.0,AMERIQUE,None,75.0,75.0,16491.0
2004-02-01,2,2004,        Australie,0.0,OCEANIE,None,0.0,0.0,16491.0
2004-02-01,2,2004,        Autres,0.0,OCEANIE,None,0.0,0.0,16491.0
2004-03-01,3,2004,     Allemagne,214.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Belgique - Luxembourg,609.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Danemark,130.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Espagne,0.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     France,869.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Grèce,0.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Irlande,0.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Italie,108.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Pays-Bas,121.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Portugal,0.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Roumanie,0.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Autres pays de l'U.E.,0.0,EUROPE,Union Européenne,2365.0,2051.0,24791.0
2004-03-01,3,2004,     Suisse,2.0,EUROPE,AUTRES,2365.0,314.0,24791.0
2004-03-01,3,2004,     Turquie,0.0,EUROPE,AUTRES,2365.0,314.0,24791.0
2004-03-01,3,2004,     Royaume-Uni,262.0,EUROPE,AUTRES,2365.0,314.0,24791.0
2004-03-01,3,2004,     Russie,0.0,EUROPE,AUTRES,2365.0,314.0,24791.0
2004-03-01,3,2004,     Autres pays d'Europe,50.0,EUROPE,AUTRES,2365.0,314.0,24791.0
2004-03-01,3,2004,     Arabie Saoudite,216.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Bangladesh,0.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Corée du Nord,0.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Corée du Sud,20.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Emirats Arabes Unis,0.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Hong-Kong,0.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Iran,0.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Japon,301.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Pakistan,0.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Rép. Pop. de Chine,750.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Taiwan,0.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Union Indienne,346.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Autres pays d'Asie,1391.0,ASIE,None,3024.0,3024.0,24791.0
2004-03-01,3,2004,     Afrique du Sud,334.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,     Djibouti,0.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,     Kenya,3643.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,     Ouganda,3442.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,     R.D.C.(1) ,1920.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,     Rwanda,250.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,     Tanzanie,4284.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,     Zambie,4071.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,     Zimbabwe,18.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,     Autres pays d'Afrique,811.0,AFRIQUE,None,18773.0,18773.0,24791.0
2004-03-01,3,2004,       Etats-Unis ,530.0,AMERIQUE,None,624.0,624.0,24791.0
2004-03-01,3,2004,       Canada,94.0,AMERIQUE,None,624.0,624.0,24791.0
2004-03-01,3,2004,       Autres pays d'Amérique,0.0,AMERIQUE,None,624.0,624.0,24791.0
2004-03-01,3,2004,        Australie,0.0,OCEANIE,None,0.0,0.0,24791.0
2004-03-01,3,2004,        Autres,0.0,OCEANIE,None,0.0,0.0,24791.0
2004-04-01,4,2004,     Allemagne,76.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Belgique - Luxembourg,1193.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Danemark,57.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Espagne,38.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     France,39.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Grèce,16.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Irlande,5.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Italie,248.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Pays-Bas,104.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Portugal,0.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Roumanie,0.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Autres pays de l'U.E.,23.0,EUROPE,Union Européenne,2020.0,1799.0,18247.0
2004-04-01,4,2004,     Suisse,2.0,EUROPE,AUTRES,2020.0,221.0,18247.0
2004-04-01,4,2004,     Turquie,0.0,EUROPE,AUTRES,2020.0,221.0,18247.0
2004-04-01,4,2004,     Royaume-Uni,128.0,EUROPE,AUTRES,2020.0,221.0,18247.0
2004-04-01,4,2004,     Russie,0.0,EUROPE,AUTRES,2020.0,221.0,18247.0
2004-04-01,4,2004,     Autres pays d'Europe,91.0,EUROPE,AUTRES,2020.0,221.0,18247.0
2004-04-01,4,2004,     Arabie Saoudite,115.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Bangladesh,0.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Corée du Nord,0.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Corée du Sud,13.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Emirats Arabes Unis,0.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Hong-Kong,0.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Iran,250.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Japon,312.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Pakistan,0.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Rép. Pop. de Chine,446.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Taiwan,0.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Union Indienne,261.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Autres pays d'Asie,908.0,ASIE,None,2305.0,2305.0,18247.0
2004-04-01,4,2004,     Afrique du Sud,65.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,     Djibouti,0.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,     Kenya,3007.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,     Ouganda,213.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,     R.D.C.(1) ,1475.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,     Rwanda,119.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,     Tanzanie,3588.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,     Zambie,4245.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,     Zimbabwe,125.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,     Autres pays d'Afrique,824.0,AFRIQUE,None,13661.0,13661.0,18247.0
2004-04-01,4,2004,       Etats-Unis ,47.0,AMERIQUE,None,243.0,243.0,18247.0
2004-04-01,4,2004,       Canada,167.0,AMERIQUE,None,243.0,243.0,18247.0
2004-04-01,4,2004,       Autres pays d'Amérique,29.0,AMERIQUE,None,243.0,243.0,18247.0
2004-04-01,4,2004,        Australie,0.0,OCEANIE,None,0.0,0.0,18247.0
2004-04-01,4,2004,        Autres,0.0,OCEANIE,None,0.0,0.0,18247.0
2004-05-01,5,2004,     Allemagne,85.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Belgique - Luxembourg,1908.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Danemark,91.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Espagne,29.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     France,21.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Grèce,20.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Irlande,0.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Italie,2.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Pays-Bas,58.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Portugal,0.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Roumanie,0.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Autres pays de l'U.E.,0.0,EUROPE,Union Européenne,2345.0,2214.0,16947.0
2004-05-01,5,2004,     Suisse,1.0,EUROPE,AUTRES,2345.0,131.0,16947.0
2004-05-01,5,2004,     Turquie,0.0,EUROPE,AUTRES,2345.0,131.0,16947.0
2004-05-01,5,2004,     Royaume-Uni,17.0,EUROPE,AUTRES,2345.0,131.0,16947.0
2004-05-01,5,2004,     Russie,26.0,EUROPE,AUTRES,2345.0,131.0,16947.0
2004-05-01,5,2004,     Autres pays d'Europe,87.0,EUROPE,AUTRES,2345.0,131.0,16947.0
2004-05-01,5,2004,     Arabie Saoudite,145.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Bangladesh,0.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Corée du Nord,37.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Corée du Sud,6.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Emirats Arabes Unis,0.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Hong-Kong,0.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Iran,579.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Japon,174.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Pakistan,0.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Rép. Pop. de Chine,116.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Taiwan,0.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Union Indienne,297.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Autres pays d'Asie,497.0,ASIE,None,1851.0,1851.0,16947.0
2004-05-01,5,2004,     Afrique du Sud,471.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,     Djibouti,0.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,     Kenya,2171.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,     Ouganda,306.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,     R.D.C.(1) ,1567.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,     Rwanda,240.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,     Tanzanie,3759.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,     Zambie,3929.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,     Zimbabwe,60.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,     Autres pays d'Afrique,148.0,AFRIQUE,None,12651.0,12651.0,16947.0
2004-05-01,5,2004,       Etats-Unis ,52.0,AMERIQUE,None,87.0,87.0,16947.0
2004-05-01,5,2004,       Canada,30.0,AMERIQUE,None,87.0,87.0,16947.0
2004-05-01,5,2004,       Autres pays d'Amérique,5.0,AMERIQUE,None,87.0,87.0,16947.0
2004-05-01,5,2004,        Australie,3.0,OCEANIE,None,3.0,3.0,16947.0
2004-05-01,5,2004,        Autres,0.0,OCEANIE,None,3.0,3.0,16947.0
2004-06-01,6,2004,     Allemagne,31.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Belgique - Luxembourg,1048.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Danemark,31.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Espagne,38.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     France,72.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Grèce,0.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Irlande,0.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Italie,125.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Pays-Bas,121.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Portugal,0.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Roumanie,0.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Autres pays de l'U.E.,0.0,EUROPE,Union Européenne,1582.0,1466.0,22318.0
2004-06-01,6,2004,     Suisse,3.0,EUROPE,AUTRES,1582.0,116.0,22318.0
2004-06-01,6,2004,     Turquie,0.0,EUROPE,AUTRES,1582.0,116.0,22318.0
2004-06-01,6,2004,     Royaume-Uni,44.0,EUROPE,AUTRES,1582.0,116.0,22318.0
2004-06-01,6,2004,     Russie,0.0,EUROPE,AUTRES,1582.0,116.0,22318.0
2004-06-01,6,2004,     Autres pays d'Europe,69.0,EUROPE,AUTRES,1582.0,116.0,22318.0
2004-06-01,6,2004,     Arabie Saoudite,152.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Bangladesh,20.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Corée du Nord,4.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Corée du Sud,4.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Emirats Arabes Unis,0.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Hong-Kong,0.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Iran,38.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Japon,417.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Pakistan,0.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Rép. Pop. de Chine,398.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Taiwan,0.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Union Indienne,148.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Autres pays d'Asie,371.0,ASIE,None,1552.0,1552.0,22318.0
2004-06-01,6,2004,     Afrique du Sud,156.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,     Djibouti,0.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,     Kenya,3755.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,     Ouganda,5476.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,     R.D.C.(1) ,411.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,     Rwanda,59.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,     Tanzanie,5741.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,     Zambie,2747.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,     Zimbabwe,1.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,     Autres pays d'Afrique,547.0,AFRIQUE,None,18893.0,18893.0,22318.0
2004-06-01,6,2004,       Etats-Unis ,38.0,AMERIQUE,None,279.0,279.0,22318.0
2004-06-01,6,2004,       Canada,138.0,AMERIQUE,None,279.0,279.0,22318.0
2004-06-01,6,2004,       Autres pays d'Amérique,103.0,AMERIQUE,None,279.0,279.0,22318.0
2004-06-01,6,2004,        Australie,0.0,OCEANIE,None,0.0,0.0,22318.0
2004-06-01,6,2004,        Autres,0.0,OCEANIE,None,0.0,0.0,22318.0
2004-07-01,7,2004,     Allemagne,124.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Belgique - Luxembourg,550.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Danemark,62.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Espagne,2.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     France,50.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Grèce,0.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Irlande,0.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Italie,206.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Pays-Bas,65.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Portugal,0.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Roumanie,0.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Autres pays de l'U.E.,43.0,EUROPE,Union Européenne,1382.0,1102.0,18864.0
2004-07-01,7,2004,     Suisse,153.0,EUROPE,AUTRES,1382.0,280.0,18864.0
2004-07-01,7,2004,     Turquie,22.0,EUROPE,AUTRES,1382.0,280.0,18864.0
